Robot ID,Task Type,Action Start Time,Action End Time,Action Duration (ms),Comm Type,Packet Size (bytes),Latency (ms),Throughput (Mbps),Packet Loss (%),Jitter (ms),SNR (dB),Bandwidth Allocation (Mbps),AI Decision Time (ms),Model Accuracy (%),Error Rate (%),Environment Type,Robot Type,Task Complexity,Interaction Density
R34,Object Manipulation,2025-01-07 04:55:00,2025-01-07 04:55:48,48000.0,Robot-to-Human,1868,56.134210707056255,683.8509545095387,1.871640630167707,2.629818433315555,23.894621798057123,257.4650241439433,70,90.0159884354306,4.8937076215546,Factory Floor,Industrial Robot,Medium,5
R76,Inspection,2025-01-02 16:31:00,2025-01-02 16:31:36,36000.0,Robot-to-Network,1952,84.97974283574837,491.0207710425939,1.900024957745972,4.831419748508391,28.77845877496677,250.19512734291166,69,95.04145546520523,4.022817369990616,Factory Floor,Industrial Robot,Complex,1
R99,Collaboration,2025-01-06 22:46:00,2025-01-06 22:46:40,40000.0,Robot-to-Robot,789,58.46680646151458,557.1405463800165,1.5193765102702292,2.6637629193643955,20.18626285381735,430.306646469455,66,95.14449518273565,2.7814513047463874,Factory Floor,Autonomous Vehicle,Complex,7
R35,Navigation,2025-01-07 21:45:00,2025-01-07 21:45:30,30000.0,Robot-to-Human,1406,84.29061410690645,992.3385811366734,0.6974166687196077,2.4812418343713656,28.379365859429605,293.3481331794894,44,90.65799631483327,4.75427639992379,Healthcare Facility,Autonomous Vehicle,Medium,1
R1,Inspection,2025-01-05 09:49:00,2025-01-05 09:49:52,52000.0,Robot-to-Robot,1303,78.21874570225256,934.2850367339038,0.29891934499394224,3.3472139475376617,29.516450323859303,259.802838570271,87,90.91423466415851,4.011048551466258,Warehouse,Autonomous Vehicle,Simple,1
R40,Navigation,2025-01-03 16:57:00,2025-01-03 16:57:09,9000.0,Robot-to-Network,1538,66.21156649559632,786.9531239971041,1.0353451986736615,3.1110025400503267,23.663595836840564,446.32097091402125,87,92.74119274149437,2.237834894609838,Factory Floor,Service Robot,Complex,4
R64,Object Manipulation,2025-01-06 05:48:00,2025-01-06 05:48:53,53000.0,Robot-to-Robot,1056,81.63968675860042,901.2347194693532,0.5792201863970083,2.8085112915193244,22.8478737865805,100.72281393706022,40,95.38237926799435,2.351059342957651,Factory Floor,Industrial Robot,Simple,1
R22,Object Manipulation,2025-01-02 09:11:00,2025-01-02 09:11:34,34000.0,Robot-to-Network,989,91.53797959742924,395.18541866672984,0.23700366288145935,3.0103584849220693,21.65768665481752,227.50273064492143,37,91.5895931383721,4.635708012403075,Factory Floor,Industrial Robot,Complex,1
R60,Inspection,2025-01-03 00:48:00,2025-01-03 00:48:21,21000.0,Robot-to-Network,1945,85.51080132474368,487.30341033548353,0.7879929018985128,1.3937899244369962,20.40006921852597,369.53646292123443,60,93.09841228322122,0.22614888294583024,Factory Floor,Service Robot,Complex,1
R64,Inspection,2025-01-04 18:30:00,2025-01-04 18:30:10,10000.0,Robot-to-Robot,1842,78.42109494555828,919.6092400162667,0.9595314879365324,4.739659164736159,26.765092653486917,141.81342503517476,44,91.324835362962,1.641870797297592,Warehouse,Service Robot,Simple,9
R93,Inspection,2025-01-03 09:26:00,2025-01-03 09:26:19,19000.0,Robot-to-Robot,1749,79.12755368896526,629.6034897406985,1.3239723038414788,2.0014349758220127,21.709560554038347,331.81074743340645,93,93.02070820471047,2.194200146606573,Warehouse,Autonomous Vehicle,Medium,2
R72,Object Manipulation,2025-01-05 16:55:00,2025-01-05 16:55:05,5000.0,Robot-to-Human,1565,41.27689385455678,713.658911200556,0.4422787471904839,3.2805482518664504,28.94841066977116,279.6779128323112,60,96.55555139418799,1.008372896867054,Warehouse,Service Robot,Simple,2
R11,Object Manipulation,2025-01-07 02:23:00,2025-01-07 02:23:17,17000.0,Robot-to-Network,930,96.5470392973558,918.5658602665025,1.736987370756457,1.1419133399786832,24.557536572713833,367.62737686348174,36,93.36187167879203,0.887814016389824,Factory Floor,Autonomous Vehicle,Complex,6
R14,Collaboration,2025-01-04 14:01:00,2025-01-04 14:01:52,52000.0,Robot-to-Robot,1563,44.39649917219768,582.8063121683394,0.3708835684385854,2.1826775001346213,29.72912987275044,312.31363773470235,48,97.35716770704607,2.507495060086254,Warehouse,Autonomous Vehicle,Complex,1
R60,Inspection,2025-01-02 18:49:00,2025-01-02 18:49:38,38000.0,Robot-to-Robot,1120,54.42665151616242,637.2671077476807,1.9944595234936706,3.754807134779526,29.7983191636961,177.89413234800844,78,98.3469251644321,2.9309352193798413,Factory Floor,Industrial Robot,Simple,5
R30,Collaboration,2025-01-02 23:52:00,2025-01-02 23:52:34,34000.0,Robot-to-Human,598,66.25905600050886,378.52345270914986,1.1137583039124788,2.829455322163986,28.005366271064823,153.09324963740073,44,92.76496009707579,2.295989550197019,Factory Floor,Service Robot,Simple,9
R35,Navigation,2025-01-07 12:08:00,2025-01-07 12:08:23,23000.0,Robot-to-Human,1561,38.83265467190861,993.989205143687,0.2936847240578022,3.920665743263717,24.397535811029137,222.5860425092452,32,95.59454637160017,2.0346198529106205,Warehouse,Autonomous Vehicle,Complex,4
R85,Collaboration,2025-01-01 22:15:00,2025-01-01 22:15:59,59000.0,Robot-to-Human,631,71.55030854092578,981.3624460979972,1.66878731416372,1.6216485474038609,24.623669043926906,477.05825873938414,47,92.36233551110125,3.528872148070053,Factory Floor,Autonomous Vehicle,Simple,1
R37,Navigation,2025-01-04 18:13:00,2025-01-04 18:13:06,6000.0,Robot-to-Network,1224,42.78749646123134,507.5763030650518,0.5074623487801333,4.952276516616157,29.50575637628345,184.02496306405226,51,95.11987366029685,3.7051574215093,Warehouse,Industrial Robot,Simple,9
R5,Navigation,2025-01-01 01:52:00,2025-01-01 01:52:57,57000.0,Robot-to-Human,903,94.63574041667124,896.7336618386626,0.37662604508954045,2.782902947263828,27.27689630270045,284.49742063798965,74,91.07345543183655,0.8700862967468243,Healthcare Facility,Autonomous Vehicle,Simple,8
R83,Collaboration,2025-01-03 14:52:00,2025-01-03 14:52:48,48000.0,Robot-to-Network,1892,92.20732935297033,815.9472194446762,0.2695855422424005,3.155155908644618,24.006598602217313,480.042757491311,50,95.42106869989247,0.3244016747781586,Factory Floor,Autonomous Vehicle,Medium,8
R78,Inspection,2025-01-04 16:14:00,2025-01-04 16:14:16,16000.0,Robot-to-Human,864,68.10977997213286,402.611372901665,1.101789572908649,2.030330396938528,28.625052303850197,180.80609960035537,63,91.55382614519328,0.3246172681594628,Factory Floor,Autonomous Vehicle,Medium,7
R26,Navigation,2025-01-02 09:07:00,2025-01-02 09:07:44,44000.0,Robot-to-Network,526,61.46334242877347,316.7249891742274,1.7586529711853467,2.3565898397748906,22.718187422063384,197.8304430767491,57,93.54265944269909,3.674282359263494,Warehouse,Autonomous Vehicle,Simple,8
R62,Inspection,2025-01-04 08:29:00,2025-01-04 08:29:48,48000.0,Robot-to-Human,816,37.18213384911354,309.8519022772126,1.7942202098642441,3.6183521174753266,29.368268494448834,291.27415498799985,83,92.13047090412209,0.07860928811181778,Factory Floor,Autonomous Vehicle,Complex,8
R4,Object Manipulation,2025-01-02 09:05:00,2025-01-02 09:05:28,28000.0,Robot-to-Network,1789,87.63101386781516,346.00542102854354,1.571237168662607,2.366907501220001,22.424875767659156,142.01605109109005,39,97.15985131385807,4.877245158391641,Healthcare Facility,Service Robot,Complex,6
R89,Navigation,2025-01-04 12:51:00,2025-01-04 12:51:15,15000.0,Robot-to-Human,1134,56.555906905315595,739.174286688225,1.1628945172123866,3.874191720917971,27.330227873289754,132.04857304939162,61,91.63534419882981,3.5301444514963594,Factory Floor,Autonomous Vehicle,Simple,8
R42,Object Manipulation,2025-01-01 04:12:00,2025-01-01 04:12:06,6000.0,Robot-to-Human,1031,47.2426823878309,644.5191037006889,1.0597673810546928,2.1434358883391016,26.473176425038368,221.00343533276418,61,98.67017353149369,2.9849561027207066,Healthcare Facility,Industrial Robot,Simple,4
R89,Collaboration,2025-01-06 18:35:00,2025-01-06 18:35:05,5000.0,Robot-to-Robot,1364,99.67086133071888,997.7288907910063,0.7475434864332924,4.061835484780696,25.862628287093997,157.1799938630395,81,91.07152865400909,0.1597207443721882,Warehouse,Service Robot,Medium,4
R18,Inspection,2025-01-07 13:08:00,2025-01-07 13:08:32,32000.0,Robot-to-Network,1151,76.78081886289678,500.5763412490297,0.0881327973301822,3.6998509042832,24.681198126959455,270.65985799993723,59,93.72456008314586,0.15938873180357527,Warehouse,Service Robot,Simple,8
R40,Collaboration,2025-01-01 10:23:00,2025-01-01 10:23:08,8000.0,Robot-to-Robot,1721,35.17038258502242,807.9898293922903,1.6731777156335639,1.8484016537778274,25.57546318101054,143.3738030791157,85,96.91400390664464,2.2826526986323463,Healthcare Facility,Industrial Robot,Medium,6
R72,Navigation,2025-01-03 04:36:00,2025-01-03 04:36:45,45000.0,Robot-to-Network,898,86.09069930337043,570.9713149007679,1.9989444829587042,1.2001347477483466,26.924752517966912,334.9702857600439,48,91.05399678425387,1.9173437905764457,Healthcare Facility,Industrial Robot,Medium,2
R39,Object Manipulation,2025-01-03 08:29:00,2025-01-03 08:29:34,34000.0,Robot-to-Robot,1416,82.52816048586789,368.8241086179267,1.8416940045238384,4.720848298829359,26.333853896345317,297.0533062956651,51,92.8297733765214,1.4472076972378671,Warehouse,Service Robot,Simple,7
R14,Navigation,2025-01-03 08:57:00,2025-01-03 08:57:11,11000.0,Robot-to-Human,2035,58.0840178931538,914.0018860119202,1.8660771054927192,1.9407609308222562,22.76556410951092,337.0072218703747,57,94.07521282407727,0.6463661752128969,Healthcare Facility,Autonomous Vehicle,Complex,3
R32,Collaboration,2025-01-07 20:07:00,2025-01-07 20:07:26,26000.0,Robot-to-Robot,525,38.658248046266976,580.0013754268855,0.6664460670111556,3.308743493339588,22.716913962503405,460.3484494810361,70,96.8607894747733,1.3626656471970477,Factory Floor,Industrial Robot,Medium,3
R51,Inspection,2025-01-07 13:38:00,2025-01-07 13:38:30,30000.0,Robot-to-Human,1765,64.82114287741457,941.8440634878588,0.1986116776455209,2.1914127914639634,26.491233523930887,238.0856190461243,72,97.0864946963839,3.174292666210745,Healthcare Facility,Industrial Robot,Simple,9
R38,Inspection,2025-01-03 01:05:00,2025-01-03 01:05:33,33000.0,Robot-to-Network,602,83.432324099564,955.8491806145843,1.743166368286779,3.6327951711686417,21.524568045838254,207.3562636164918,98,97.69982110794393,1.9918952940483154,Warehouse,Service Robot,Simple,1
R97,Navigation,2025-01-07 11:52:00,2025-01-07 11:52:29,29000.0,Robot-to-Human,1939,35.32103269359778,874.1011938810346,1.5276197501681719,3.8050065121710337,29.750368816260305,329.69551119411614,88,92.75794129588773,1.560647251127294,Factory Floor,Autonomous Vehicle,Complex,3
R23,Navigation,2025-01-06 23:52:00,2025-01-06 23:52:14,14000.0,Robot-to-Robot,2040,41.44090036776222,319.37510932913284,0.7807481212331819,1.2972257446372697,28.46781266432729,198.8015940172819,85,90.1378668492742,4.62371973077114,Warehouse,Industrial Robot,Medium,6
R63,Object Manipulation,2025-01-02 10:52:00,2025-01-02 10:52:24,24000.0,Robot-to-Network,515,73.3248324280346,976.2184496077552,1.6671551147357748,1.200075052951692,24.530149198420176,126.60977716436052,69,96.47550901922014,1.660090129663493,Factory Floor,Autonomous Vehicle,Medium,3
R15,Collaboration,2025-01-02 21:05:00,2025-01-02 21:05:18,18000.0,Robot-to-Robot,1533,69.1681316400944,386.9150755044878,0.2774713503923967,4.962960091715262,25.24998947416674,123.50032108728738,99,91.557480741916,4.553639141121609,Healthcare Facility,Service Robot,Simple,4
R97,Navigation,2025-01-03 14:39:00,2025-01-03 14:39:37,37000.0,Robot-to-Human,1754,93.35613732650904,951.9165389978575,1.3021683798227892,4.0721795702207855,23.542660890033723,126.49598715431463,45,93.51046998100286,0.4047525595215995,Healthcare Facility,Industrial Robot,Medium,5
R25,Object Manipulation,2025-01-04 13:12:00,2025-01-04 13:12:09,9000.0,Robot-to-Human,1307,87.03545291534101,724.5806482855564,1.9067677713383424,2.0463388513893426,21.524240251000336,194.97327085924184,47,97.24376591001749,4.131862876813537,Warehouse,Autonomous Vehicle,Medium,3
R17,Navigation,2025-01-01 09:13:00,2025-01-01 09:13:49,49000.0,Robot-to-Robot,727,94.31808344111542,564.2220368707478,1.8208366631427348,2.9655187295453675,25.914710645380463,391.9185616634468,71,95.49408254835232,2.5581534856355788,Healthcare Facility,Service Robot,Simple,7
R97,Inspection,2025-01-04 09:44:00,2025-01-04 09:44:10,10000.0,Robot-to-Network,1694,62.6171162421066,804.9202799835512,1.5216994983268735,4.831926641771263,29.887973845467123,161.5854780606773,31,97.86135549312665,2.547471690169851,Warehouse,Industrial Robot,Medium,8
R66,Object Manipulation,2025-01-01 18:32:00,2025-01-01 18:32:26,26000.0,Robot-to-Robot,1215,85.14605602468906,654.8026813178535,0.5331655736117007,3.1754453929787134,21.629367912954837,203.10750876714047,93,95.87678397968574,2.98282446658608,Healthcare Facility,Industrial Robot,Complex,3
R78,Object Manipulation,2025-01-02 22:17:00,2025-01-02 22:17:21,21000.0,Robot-to-Human,1242,33.410173199090416,856.1365792621662,0.20512738329505864,2.677167332317016,25.36113596110292,443.9213401174368,40,93.44274731814974,3.3171568886403398,Warehouse,Service Robot,Medium,3
R53,Navigation,2025-01-05 22:17:00,2025-01-05 22:17:19,19000.0,Robot-to-Network,1908,50.6144271552063,659.6420073078978,0.6494722253424396,1.1503103932772607,29.601763191176566,274.74488974740535,84,90.29877513345178,4.091171342464733,Healthcare Facility,Autonomous Vehicle,Complex,4
R51,Collaboration,2025-01-01 21:54:00,2025-01-01 21:54:43,43000.0,Robot-to-Robot,528,75.09907114535216,558.2363916784404,1.234706877564855,3.33912798167085,29.82313342465875,116.52703157235362,31,90.13275771702875,0.26857242751590904,Warehouse,Industrial Robot,Complex,1
R39,Inspection,2025-01-03 10:13:00,2025-01-03 10:13:44,44000.0,Robot-to-Human,1006,83.45787095725129,552.5893008724134,0.6330118123690811,4.526618045509181,24.859245573682685,198.96233776848902,31,92.26542306603609,1.564942485167229,Healthcare Facility,Autonomous Vehicle,Medium,6
R51,Collaboration,2025-01-06 18:10:00,2025-01-06 18:10:32,32000.0,Robot-to-Network,2001,69.93446801561768,547.8762035665176,0.8262287166109241,3.1712518585297924,20.73096682208679,220.4237172132328,86,95.81983943081896,2.3162959680081494,Factory Floor,Industrial Robot,Medium,6
R70,Object Manipulation,2025-01-06 04:33:00,2025-01-06 04:33:57,57000.0,Robot-to-Robot,955,63.651500096001925,631.0285863498023,0.8072125528620464,4.127121955426051,22.500205845719556,174.0524393627345,47,96.427165300548,4.823111386016975,Factory Floor,Service Robot,Complex,6
R6,Collaboration,2025-01-05 20:55:00,2025-01-05 20:55:06,6000.0,Robot-to-Network,1616,46.32861630215564,377.0869194745942,0.6716534537761494,4.543909662954426,27.037527450542783,486.77346060013065,45,93.09769248102127,0.30589710802547077,Factory Floor,Service Robot,Complex,9
R67,Object Manipulation,2025-01-07 17:11:00,2025-01-07 17:11:22,22000.0,Robot-to-Human,1290,42.19307316700127,763.1943404971798,1.846903153211915,2.6292723324310825,20.696730951571556,262.6053775579086,56,97.6119941213824,1.9747216979897975,Healthcare Facility,Industrial Robot,Simple,8
R7,Collaboration,2025-01-04 23:10:00,2025-01-04 23:10:31,31000.0,Robot-to-Robot,677,91.28376649252607,538.9614607971932,0.6399051452585711,2.6463298612737085,26.378292086751944,258.24239154418603,46,98.49017557471056,3.912792866538309,Healthcare Facility,Autonomous Vehicle,Simple,2
R51,Navigation,2025-01-01 20:22:00,2025-01-01 20:22:25,25000.0,Robot-to-Robot,868,39.95485491440784,693.0798411845782,1.987054554432994,4.685555362450653,24.50400013173314,491.06082194237877,83,92.6838021534662,4.6522412353597575,Factory Floor,Industrial Robot,Complex,9
R72,Collaboration,2025-01-04 04:23:00,2025-01-04 04:23:27,27000.0,Robot-to-Human,745,60.47009262041931,668.5623631413848,0.4186682705402156,2.362468514640983,21.806908939543817,319.5764780510357,46,93.1667707425813,4.029215346820989,Healthcare Facility,Autonomous Vehicle,Simple,3
R42,Object Manipulation,2025-01-04 20:00:00,2025-01-04 20:00:11,11000.0,Robot-to-Human,1697,92.19368822015545,899.9896451260943,1.7452500243498605,3.6460282267129247,20.995764678270582,133.006437316851,35,93.64834215643211,4.885522721917343,Warehouse,Industrial Robot,Medium,9
R64,Inspection,2025-01-06 11:12:00,2025-01-06 11:12:56,56000.0,Robot-to-Human,686,40.339841548057585,903.1837489975276,1.4646742766583694,3.479588464903236,26.829736261901253,277.39836559918206,42,92.5009409810051,2.636130373278822,Factory Floor,Service Robot,Complex,2
R15,Inspection,2025-01-07 09:16:00,2025-01-07 09:16:52,52000.0,Robot-to-Robot,1898,38.928235294922914,992.4271537130039,1.3376101408542151,2.9406874740429605,21.760839897956327,361.738058439872,35,95.81956221635586,3.6411740639707357,Warehouse,Autonomous Vehicle,Simple,6
R29,Inspection,2025-01-07 00:28:00,2025-01-07 00:28:23,23000.0,Robot-to-Human,1911,78.47563504397186,469.10332500544723,0.8906964701757232,3.5679220595987147,25.22725090048897,328.08606965666377,48,98.18094647464041,4.406177836500474,Healthcare Facility,Autonomous Vehicle,Simple,6
R33,Object Manipulation,2025-01-04 18:31:00,2025-01-04 18:31:13,13000.0,Robot-to-Robot,1208,53.21027137684026,324.12026199723545,1.6331742413568877,3.812563555367847,24.930251755882995,438.0697189985965,90,93.84738288929108,2.0716512559523084,Warehouse,Service Robot,Complex,9
R94,Collaboration,2025-01-07 11:27:00,2025-01-07 11:27:16,16000.0,Robot-to-Robot,1709,60.49942517577166,597.4339726791684,0.9844378023595179,4.6992440746167805,26.73639281066248,485.13445620725963,40,91.62049683812006,0.4054660806610366,Healthcare Facility,Service Robot,Medium,2
R27,Inspection,2025-01-02 04:25:00,2025-01-02 04:25:50,50000.0,Robot-to-Network,749,73.79154253703302,927.6452679120289,0.27108064765834916,4.203053973417088,24.31317281488412,123.49791861717465,36,91.75722295778046,0.276555960930428,Factory Floor,Autonomous Vehicle,Medium,2
R36,Inspection,2025-01-01 08:37:00,2025-01-01 08:37:34,34000.0,Robot-to-Human,1698,56.528307909063074,720.1760851752997,0.5609945648868386,2.4321304150808194,29.154036403672805,202.11112585347254,35,96.49643853034267,4.611824452748322,Healthcare Facility,Industrial Robot,Medium,9
R29,Inspection,2025-01-01 20:20:00,2025-01-01 20:20:11,11000.0,Robot-to-Human,1499,85.98890055495292,561.4672820564406,0.36485883021792165,2.72856604876879,28.524284584383494,459.8775808249225,44,96.60779545108298,0.010139031640686857,Warehouse,Service Robot,Medium,2
R38,Navigation,2025-01-02 17:46:00,2025-01-02 17:46:06,6000.0,Robot-to-Network,1525,97.82892670218094,840.4863262235328,1.1392268175155222,4.6146234119575364,28.175048923759455,448.84058006012157,67,94.28352828544858,1.5856778743169186,Warehouse,Autonomous Vehicle,Medium,5
